branch_name,city,owner,Chocolate,Vanilla,Strawberry,Lemon,Halvah
Ramat-Gan123,Ramat-Gan,,53.46917740635602,0,74.4593484163288,3.9945566551510883,88.21935879487319
Ariel123,Ariel,,36.27444390867498,14.769546505328911,7.922919479809835,60.71322612906996,0.7664557764414718
Naharia123,Naharia,,65.07082314412946,71.42949729336215,38.64698942835639,0,0
Jerusalem123,Jerusalem,,3.06133315008724,10.703683497737256,0,0,93.6015807619311
Tel-Aviv123,Tel-Aviv,,25.612476082222713,50.796803737516875,0,39.116058701237215,60.9386884026485
Rishon-Letion123,Rishon-Letion,,63.88450283237656,0,76.00532128458084,0,35.47420986198408
Haifa123,Haifa,,7.034629307871215,0,33.7302631586683,88.79960907528016,52.255117471205565
Holon123,Holon,,28.353298145906628,54.13470898489365,81.12127409441968,77.59121173491725,0
Ramat-Gan123,Ramat-Gan,,53.10565535484318,0,74.25981207583136,3.244514129019458,88.12732253545813
Ariel123,Ariel,,35.77658800171151,14.103683587401793,7.203567288245848,60.406298208203324,0
Naharia123,Naharia,,64.79793894994297,71.20629024096654,38.167669033265426,0,0
Jerusalem123,Jerusalem,,2.309870616366986,10.01146398996778,0,0,93.55198061279879
Tel-Aviv123,Tel-Aviv,,25.03582860999188,50.41538361145112,0,38.64409016403751,60.63588753755275
Rishon-Letion123,Rishon-Letion,,63.60453773805391,0,75.819316023221,0,34.97400993843357
Haifa123,Haifa,,6.313967519560141,0,33.21654426842542,88.71278433942962,51.8850021027653
Holon123,Holon,,27.797897356340016,53.77916409330368,80.97492738197332,77.41750019797863,0
Ramat-Gan123,Ramat-Gan,,52.74213330333034,0,74.06027573533393,2.4944716028878275,88.03528627604308
Ariel123,Ariel,,35.27873209474804,13.437820669474675,6.4842150966818615,60.09937028733669,0
Naharia123,Naharia,,64.52505475575649,70.98308318857093,37.68834863817446,0,0
Jerusalem123,Jerusalem,,1.5584080826467324,9.319244482198304,0,0,93.50238046366647
Tel-Aviv123,Tel-Aviv,,24.45918113776105,50.033963485385364,0,38.1721216268378,60.33308667245699
Rishon-Letion123,Rishon-Letion,,63.32457264373125,0,75.63331076186117,0,34.47381001488306
Haifa123,Haifa,,5.593305731249066,0,32.702825378182546,88.62595960357908,51.51488673432503
Holon123,Holon,,27.242496566773404,53.423619201713706,80.82858066952696,77.24378866104,0
Ramat-Gan123,Ramat-Gan,,52.3786112518175,0,73.8607393948365,1.7444290767561972,87.94325001662803
Ariel123,Ariel,,34.780876187784564,12.771957751547557,5.764862905117875,59.792442366470056,0
Naharia123,Naharia,,64.25217056157,70.75987613617532,37.209028243083495,0,0
Jerusalem123,Jerusalem,,0.8069455489264787,8.627024974428828,0,0,93.45278031453415
Tel-Aviv123,Tel-Aviv,,23.882533665530218,49.65254335931961,0,37.70015308963809,60.03028580736124
Rishon-Letion123,Rishon-Letion,,63.044607549408596,0,75.44730550050133,0,33.973610091332546
Haifa123,Haifa,,4.872643942937991,0,32.18910648793967,88.53913486772854,51.144771365884765
Holon123,Holon,,26.687095777206792,53.068074310123734,80.6822339570806,77.07007712410137,0
Ramat-Gan123,Ramat-Gan,,52.015089200304665,0,73.66120305433907,0.9943865506245669,87.85121375721297
Ariel123,Ariel,,34.28302028082109,12.106094833620439,5.045510713553888,59.48551444560342,0
Naharia123,Naharia,,63.979286367383516,70.53666908377971,36.72970784799253,0,0
Jerusalem123,Jerusalem,,0.05548301520622512,7.934805466659351,0,0,93.40318016540184
Tel-Aviv123,Tel-Aviv,,23.305886193299386,49.27112323325385,0,37.228184552438385,59.727484942265484
Rishon-Letion123,Rishon-Letion,,62.76464245508594,0,75.26130023914149,0,33.473410167782035
Haifa123,Haifa,,4.151982154626916,0,31.675387597696787,88.452310131878,50.7746559974445
Holon123,Holon,,26.13169498764018,52.71252941853376,80.53588724463424,76.89636558716275,0
Ramat-Gan123,Ramat-Gan,,51.65156714879183,0,73.46166671384164,0.24434402449293668,87.75917749779792
Ariel123,Ariel,,33.78516437385762,11.440231915693321,4.3261585219899015,59.17858652473679,0
Naharia123,Naharia,,63.706402173197034,70.3134620313841,36.25038745290156,0,0
Jerusalem123,Jerusalem,,0,7.242585958889874,0,0,93.35358001626952
Tel-Aviv123,Tel-Aviv,,22.729238721068555,48.8897031071881,0,36.75621601523868,59.42468407716973
Rishon-Letion123,Rishon-Letion,,62.484677360763285,0,75.07529497778165,0,32.973210244231524
Haifa123,Haifa,,3.431320366315841,0,31.161668707453906,88.36548539602745,50.40454062900423
Holon123,Holon,,25.57629419807357,52.35698452694379,80.38954053218788,76.72265405022412,0
Ramat-Gan123,Ramat-Gan,,51.28804509727899,0,73.2621303733442,0,87.66714123838287
Ariel123,Ariel,,33.287308466894146,10.774368997766203,3.606806330425915,58.87165860387015,0
Naharia123,Naharia,,63.43351797901055,70.0902549789885,35.7710670578106,0,0
Jerusalem123,Jerusalem,,0,6.550366451120397,0,0,93.3039798671372
Tel-Aviv123,Tel-Aviv,,22.152591248837723,48.50828298112234,0,36.28424747803897,59.121883212073975
Rishon-Letion123,Rishon-Letion,,62.20471226644063,0,74.88928971642181,0,32.47301032068101
Haifa123,Haifa,,2.7106585780047663,0,30.647949817211025,88.27866066017691,50.034425260563964
Holon123,Holon,,25.020893408506957,52.00143963535382,80.24319381974152,76.5489425132855,0
Ramat-Gan123,Ramat-Gan,,50.92452304576615,0,73.06259403284677,0,87.57510497896781
Ariel123,Ariel,,32.78945255993067,10.108506079839085,2.887454138861928,58.56473068300352,0
Naharia123,Naharia,,63.16063378482407,69.86704792659289,35.29174666271963,0,0
Jerusalem123,Jerusalem,,0,5.858146943350921,0,0,93.25437971800488
Tel-Aviv123,Tel-Aviv,,21.57594377660689,48.12686285505659,0,35.81227894083926,58.81908234697822
Rishon-Letion123,Rishon-Letion,,61.924747172117975,0,74.70328445506198,0,31.972810397130498
Haifa123,Haifa,,1.9899967896936914,0,30.134230926968144,88.19183592432637,49.6643098921237
Holon123,Holon,,24.465492618940345,51.64589474376385,80.09684710729516,76.37523097634687,0
Ramat-Gan123,Ramat-Gan,,50.56100099425331,0,72.86305769234934,0,87.48306871955276
Ariel123,Ariel,,32.2915966529672,9.442643161911967,2.1681019472979415,58.25780276213688,0
Naharia123,Naharia,,62.88774959063759,69.64384087419728,34.812426267628666,0,0
Jerusalem123,Jerusalem,,0,5.165927435581444,0,0,93.20477956887257
Tel-Aviv123,Tel-Aviv,,20.99929630437606,47.74544272899083,0,35.340310403639556,58.516281481882466
Rishon-Letion123,Rishon-Letion,,61.64478207779532,0,74.51727919370214,0,31.472610473579984
Haifa123,Haifa,,1.2693350013826166,0,29.620512036725263,88.10501118847583,49.29419452368343
Holon123,Holon,,23.910091829373734,51.290349852173875,79.9505003948488,76.20151943940824,0
Ramat-Gan123,Ramat-Gan,,50.197478942740474,0,72.66352135185191,0,87.39103246013771
Ariel123,Ariel,,31.793740746003728,8.776780243984849,1.4487497557339546,57.95087484127025,0
Naharia123,Naharia,,62.61486539645111,69.42063382180167,34.3331058725377,0,0
Jerusalem123,Jerusalem,,0,4.473707927811967,0,0,93.15517941974025
Tel-Aviv123,Tel-Aviv,,20.422648832145228,47.364022602925075,0,34.86834186643985,58.21348061678671
Rishon-Letion123,Rishon-Letion,,61.364816983472664,0,74.3312739323423,0,30.97241055002947
Haifa123,Haifa,,0.5486732130715418,0,29.10679314648238,88.01818645262529,48.92407915524316
Holon123,Holon,,23.354691039807122,50.934804960583904,79.80415368240244,76.02780790246962,0
Ramat-Gan123,Ramat-Gan,,49.833956891227636,0,72.46398501135448,0,87.29899620072266
Ariel123,Ariel,,31.295884839040255,8.11091732605773,0.7293975641699677,57.643946920403614,0
Naharia123,Naharia,,62.34198120226463,69.19742676940606,33.853785477446735,0,0
Jerusalem123,Jerusalem,,0,3.7814884200424905,0,0,93.10557927060793
Tel-Aviv123,Tel-Aviv,,19.846001359914396,46.98260247685932,0,34.39637332924014,57.91067975169096
Rishon-Letion123,Rishon-Letion,,61.08485188915001,0,74.14526867098246,0,30.472210626478955
Haifa123,Haifa,,0,0,28.5930742562395,87.93136171677475,48.553963786802896
Holon123,Holon,,22.79929025024051,50.57926006899393,79.65780696995608,75.85409636553099,0
Ramat-Gan123,Ramat-Gan,,49.4704348397148,0,72.26444867085705,0,87.2069599413076
Ariel123,Ariel,,30.798028932076782,7.445054408130613,0.010045372605980818,57.33701899953698,0
Naharia123,Naharia,,62.069097008078145,68.97421971701046,33.37446508235577,0,0
Jerusalem123,Jerusalem,,0,3.089268912273014,0,0,93.05597912147562
Tel-Aviv123,Tel-Aviv,,19.269353887683565,46.601182350793565,0,33.924404792040434,57.6078788865952
Rishon-Letion123,Rishon-Letion,,60.804886794827354,0,73.95926340962262,0,29.97201070292844
Haifa123,Haifa,,0,0,28.07935536599662,87.8445369809242,48.18384841836263
Holon123,Holon,,22.2438894606739,50.22371517740396,79.51146025750973,75.68038482859237,0
Ramat-Gan123,Ramat-Gan,,49.10691278820196,0,72.06491233035962,0,87.11492368189255
Ariel123,Ariel,,30.30017302511331,6.779191490203495,0,57.030091078670345,0
Naharia123,Naharia,,61.796212813891664,68.75101266461485,32.8951446872648,0,0
Jerusalem123,Jerusalem,,0,2.3970494045035378,0,0,93.0063789723433
Tel-Aviv123,Tel-Aviv,,18.692706415452733,46.21976222472781,0,33.45243625484073,57.30507802149945
Rishon-Letion123,Rishon-Letion,,60.5249217005047,0,73.77325814826278,0,29.471810779377925
Haifa123,Haifa,,0,0,27.565636475753738,87.75771224507366,47.81373304992236
Holon123,Holon,,21.688488671107287,49.86817028581399,79.36511354506337,75.50667329165374,0
Ramat-Gan123,Ramat-Gan,,48.74339073668912,0,71.86537598986219,0,87.0228874224775
Ariel123,Ariel,,29.802317118149837,6.113328572276377,0,56.72316315780371,0
Naharia123,Naharia,,61.52332861970518,68.52780561221924,32.41582429217384,0,0
Jerusalem123,Jerusalem,,0,1.7048298967340614,0,0,92.95677882321098
Tel-Aviv123,Tel-Aviv,,18.1160589432219,45.838342098662054,0,32.98046771764102,57.00227715640369
Rishon-Letion123,Rishon-Letion,,60.24495660618204,0,73.58725288690295,0,28.97161085582741
Haifa123,Haifa,,0,0,27.051917585510857,87.67088750922312,47.443617681482095
Holon123,Holon,,21.133087881540675,49.51262539422402,79.218766832617,75.33296175471511,0
Ramat-Gan123,Ramat-Gan,,48.379868685176284,0,71.66583964936476,0,86.93085116306244
Ariel123,Ariel,,29.304461211186364,5.447465654349259,0,56.41623523693708,0
Naharia123,Naharia,,61.2504444255187,68.30459855982363,31.936503897082872,0,0
Jerusalem123,Jerusalem,,0,1.012610388964585,0,0,92.90717867407866
Tel-Aviv123,Tel-Aviv,,17.53941147099107,45.4569219725963,0,32.50849918044131,56.69947629130794
Rishon-Letion123,Rishon-Letion,,59.96499151185939,0,73.4012476255431,0,28.471410932276896
Haifa123,Haifa,,0,0,26.538198695267976,87.58406277337258,47.07350231304183
Holon123,Holon,,20.577687091974063,49.157080502634045,79.07242012017065,75.15925021777649,0
Ramat-Gan123,Ramat-Gan,,48.016346633663446,0,71.46630330886732,0,86.83881490364739
Ariel123,Ariel,,28.80660530422289,4.7816027364221405,0,56.10930731607044,0
Naharia123,Naharia,,60.97756023133222,68.08139150742802,31.457183501991906,0,0
Jerusalem123,Jerusalem,,0,0.3203908811951085,0,0,92.85757852494635
Tel-Aviv123,Tel-Aviv,,16.962763998760238,45.07550184653054,0,32.036530643241605,56.396675426212184
Rishon-Letion123,Rishon-Letion,,59.68502641753673,0,73.21524236418327,0,27.97121100872638
Haifa123,Haifa,,0,0,26.024479805025095,87.49723803752204,46.70338694460156
Holon123,Holon,,20.02228630240745,48.80153561104407,78.92607340772429,74.98553868083786,0
Ramat-Gan123,Ramat-Gan,,47.65282458215061,0,71.2667669683699,0,86.74677864423234
Ariel123,Ariel,,28.30874939725942,4.1157398184950225,0,55.80237939520381,0
Naharia123,Naharia,,60.70467603714574,67.85818445503241,30.97786310690094,0,0
Jerusalem123,Jerusalem,,0,0,0,0,92.80797837581403
Tel-Aviv123,Tel-Aviv,,16.386116526529406,44.69408172046479,0,31.564562106041897,56.09387456111643
Rishon-Letion123,Rishon-Letion,,59.40506132321408,0,73.02923710282343,0,27.471011085175867
Haifa123,Haifa,,0,0,25.510760914782214,87.4104133016715,46.333271576161295
Holon123,Holon,,19.46688551284084,48.4459907194541,78.77972669527793,74.81182714389924,0
Ramat-Gan123,Ramat-Gan,,47.28930253063777,0,71.06723062787246,0,86.65474238481728
Ariel123,Ariel,,27.810893490295946,3.449876900567904,0,55.49545147433717,0
Naharia123,Naharia,,60.43179184295926,67.6349774026368,30.498542711809975,0,0
Jerusalem123,Jerusalem,,0,0,0,0,92.75837822668171
Tel-Aviv123,Tel-Aviv,,15.809469054298575,44.31266159439903,0,31.09259356884219,55.791073696020675
Rishon-Letion123,Rishon-Letion,,59.12509622889142,0,72.84323184146359,0,26.970811161625353
Haifa123,Haifa,,0,0,24.997042024539333,87.32358856582096,45.96315620772103
Holon123,Holon,,18.911484723274228,48.09044582786413,78.63337998283157,74.63811560696061,0
Ramat-Gan123,Ramat-Gan,,46.92578047912493,0,70.86769428737503,0,86.56270612540223
Ariel123,Ariel,,27.313037583332473,2.7840139826407855,0,55.18852355347054,0
Naharia123,Naharia,,60.158907648772775,67.4117703502412,30.01922231671901,0,0
Jerusalem123,Jerusalem,,0,0,0,0,92.7087780775494
Tel-Aviv123,Tel-Aviv,,15.232821582067743,43.931241468333276,0,30.620625031642483,55.48827283092492
Rishon-Letion123,Rishon-Letion,,58.84513113456877,0,72.65722658010375,0,26.470611238074838
Haifa123,Haifa,,0,0,24.48332313429645,87.23676382997041,45.59304083928076
Holon123,Holon,,18.356083933707616,47.73490093627416,78.48703327038521,74.46440407002198,0
Ramat-Gan123,Ramat-Gan,,46.56225842761209,0,70.6681579468776,0,86.47066986598718
Ariel123,Ariel,,26.815181676369,2.118151064713667,0,54.881595632603904,0
Naharia123,Naharia,,59.886023454586294,67.18856329784559,29.539901921628044,0,0
Jerusalem123,Jerusalem,,0,0,0,0,92.65917792841708
Tel-Aviv123,Tel-Aviv,,14.656174109836911,43.54982134226752,0,30.148656494442776,55.185471965829166
Rishon-Letion123,Rishon-Letion,,58.56516604024611,0,72.47122131874391,0,25.970411314524323
Haifa123,Haifa,,0,0,23.96960424405357,87.14993909411987,45.222925470840494
Holon123,Holon,,17.800683144141004,47.37935604468419,78.34068655793885,74.29069253308336,0
Ramat-Gan123,Ramat-Gan,,46.198736376099255,0,70.46862160638017,0,86.37863360657212
Ariel123,Ariel,,26.317325769405528,1.4522881467865485,0,54.57466771173727,0
Naharia123,Naharia,,59.61313926039981,66.96535624544998,29.060581526537078,0,0
Jerusalem123,Jerusalem,,0,0,0,0,92.60957777928476
Tel-Aviv123,Tel-Aviv,,14.07952663760608,43.168401216201765,0,29.676687957243068,54.88267110073341
Rishon-Letion123,Rishon-Letion,,58.28520094592346,0,72.28521605738408,0,25.47021139097381
Haifa123,Haifa,,0,0,23.45588535381069,87.06311435826933,44.85281010240023
Holon123,Holon,,17.245282354574393,47.023811153094215,78.1943398454925,74.11698099614473,0
Ramat-Gan123,Ramat-Gan,,45.83521432458642,0,70.26908526588274,0,86.28659734715707
Ariel123,Ariel,,25.819469862442055,0.78642522885943,0,54.267739790870635,0
Naharia123,Naharia,,59.34025506621333,66.74214919305437,28.581261131446112,0,0
Jerusalem123,Jerusalem,,0,0,0,0,92.55997763015245
Tel-Aviv123,Tel-Aviv,,13.502879165375248,42.78698109013601,0,29.20471942004336,54.57987023563766
Rishon-Letion123,Rishon-Letion,,58.0052358516008,0,72.09921079602424,0,24.970011467423294
Haifa123,Haifa,,0,0,22.94216646356781,86.97628962241879,44.48269473395996
Holon123,Holon,,16.68988156500778,46.66826626150424,78.04799313304613,73.9432694592061,0
Ramat-Gan123,Ramat-Gan,,45.47169227307358,0,70.0695489253853,0,86.19456108774202
Ariel123,Ariel,,25.321613955478583,0.12056231093231151,0,53.960811870004,0
Naharia123,Naharia,,59.06737087202685,66.51894214065877,28.101940736355147,0,0
Jerusalem123,Jerusalem,,0,0,0,0,92.51037748102013
Tel-Aviv123,Tel-Aviv,,12.926231693144416,42.405560964070254,0,28.732750882843654,54.2770693705419
Rishon-Letion123,Rishon-Letion,,57.725270757278146,0,71.9132055346644,0,24.46981154387278
Haifa123,Haifa,,0,0,22.428447573324927,86.88946488656825,44.11257936551969
Holon123,Holon,,16.13448077544117,46.31272136991427,77.90164642059977,73.76955792226748,0
Ramat-Gan123,Ramat-Gan,,45.10817022156074,0,69.87001258488787,0,86.10252482832696
Ariel123,Ariel,,24.82375804851511,0,0,53.65388394913737,0
Naharia123,Naharia,,58.79448667784037,66.29573508826316,27.62262034126418,0,0
Jerusalem123,Jerusalem,,0,0,0,0,92.46077733188781
Tel-Aviv123,Tel-Aviv,,12.349584220913584,42.0241408380045,0,28.260782345643946,53.97426850544615
Rishon-Letion123,Rishon-Letion,,57.44530566295549,0,71.72720027330456,0,23.969611620322265
Haifa123,Haifa,,0,0,21.914728683082046,86.8026401507177,43.742463997079426
Holon123,Holon,,15.579079985874557,45.9571764783243,77.75529970815342,73.59584638532885,0
Ramat-Gan123,Ramat-Gan,,44.7446481700479,0,69.67047624439044,0,86.01048856891191
Ariel123,Ariel,,24.325902141551637,0,0,53.34695602827073,0
Naharia123,Naharia,,58.521602483653886,66.07252803586755,27.143299946173215,0,0
Jerusalem123,Jerusalem,,0,0,0,0,92.4111771827555
Tel-Aviv123,Tel-Aviv,,11.772936748682753,41.64272071193874,0,27.78881380844424,53.67146764035039
Rishon-Letion123,Rishon-Letion,,57.165340568632836,0,71.54119501194472,0,23.46941169677175
Haifa123,Haifa,,0,0,21.401009792839165,86.71581541486717,43.37234862863916
Holon123,Holon,,15.023679196307945,45.60163158673433,77.60895299570706,73.42213484839023,0
Ramat-Gan123,Ramat-Gan,,44.381126118535065,0,69.47093990389301,0,85.91845230949686
Ariel123,Ariel,,23.828046234588165,0,0,53.0400281074041,0
Naharia123,Naharia,,58.248718289467405,65.84932098347194,26.66397955108225,0,0
Jerusalem123,Jerusalem,,0,0,0,0,92.36157703362318
Tel-Aviv123,Tel-Aviv,,11.196289276451921,41.26130058587299,0,27.31684527124453,53.36866677525464
Rishon-Letion123,Rishon-Letion,,56.88537547431018,0,71.35518975058488,0,22.969211773221236
Haifa123,Haifa,,0,0,20.887290902596284,86.62899067901662,43.00223326019889
Holon123,Holon,,14.468278406741334,45.246086695144356,77.4626062832607,73.2484233114516,0
Ramat-Gan123,Ramat-Gan,,44.017604067022226,0,69.27140356339558,0,85.8264160500818
Ariel123,Ariel,,23.330190327624692,0,0,52.73310018653746,0
Naharia123,Naharia,,57.97583409528092,65.62611393107633,26.184659155991284,0,0
Jerusalem123,Jerusalem,,0,0,0,0,92.31197688449086
Tel-Aviv123,Tel-Aviv,,10.61964180422109,40.87988045980723,0,26.844876734044824,53.065865910158884
Rishon-Letion123,Rishon-Letion,,56.605410379987525,0,71.16918448922505,0,22.46901184967072
Haifa123,Haifa,,0,0,20.373572012353403,86.54216594316608,42.632117891758625
Holon123,Holon,,13.912877617174722,44.890541803554385,77.31625957081434,73.07471177451298,0
Ramat-Gan123,Ramat-Gan,,43.65408201550939,0,69.07186722289815,0,85.73437979066675
Ariel123,Ariel,,22.83233442066122,0,0,52.42617226567083,0
Naharia123,Naharia,,57.70294990109444,65.40290687868072,25.705338760900318,0,0
Jerusalem123,Jerusalem,,0,0,0,0,92.26237673535854
Tel-Aviv123,Tel-Aviv,,10.042994331990258,40.49846033374148,0,26.372908196845117,52.76306504506313
Rishon-Letion123,Rishon-Letion,,56.32544528566487,0,70.98317922786521,0,21.968811926120207
Haifa123,Haifa,,0,0,19.859853122110522,86.45534120731554,42.26200252331836
Holon123,Holon,,13.35747682760811,44.53499691196441,77.16991285836798,72.90100023757435,0
Ramat-Gan123,Ramat-Gan,,43.29055996399655,0,68.87233088240072,0,85.6423435312517
Ariel123,Ariel,,22.334478513697746,0,0,52.119244344804194,0
Naharia123,Naharia,,57.43006570690796,65.17969982628512,25.226018365809352,0,0
Jerusalem123,Jerusalem,,0,0,0,0,92.21277658622623
Tel-Aviv123,Tel-Aviv,,9.466346859759426,40.11704020767572,0,25.90093965964541,52.460264179967375
Rishon-Letion123,Rishon-Letion,,56.045480191342214,0,70.79717396650537,0,21.468612002569692
Haifa123,Haifa,,0,0,19.34613423186764,86.368516471465,41.89188715487809
Holon123,Holon,,12.802076038041498,44.17945202037444,77.02356614592162,72.72728870063573,0
Ramat-Gan123,Ramat-Gan,,42.92703791248371,0,68.67279454190329,0,85.55030727183664
Ariel123,Ariel,,21.836622606734274,0,0,51.81231642393756,0
Naharia123,Naharia,,57.15718151272148,64.95649277388951,24.746697970718387,0,0
Jerusalem123,Jerusalem,,0,0,0,0,92.16317643709391
Tel-Aviv123,Tel-Aviv,,8.889699387528594,39.735620081609966,0,25.428971122445702,52.15746331487162
Rishon-Letion123,Rishon-Letion,,55.76551509701956,0,70.61116870514553,0,20.968412079019178
Haifa123,Haifa,,0,0,18.83241534162476,86.28169173561446,41.521771786437824
Holon123,Holon,,12.246675248474887,43.82390712878447,76.87721943347526,72.5535771636971,0
Ramat-Gan123,Ramat-Gan,,42.563515860970874,0,68.47325820140586,0,85.45827101242159
Ariel123,Ariel,,21.3387666997708,0,0,51.505388503070925,0
Naharia123,Naharia,,56.884297318535,64.7332857214939,24.26737757562742,0,0
Jerusalem123,Jerusalem,,0,0,0,0,92.11357628796159
Tel-Aviv123,Tel-Aviv,,8.313051915297763,39.35419995554421,0,24.957002585245995,51.854662449775866
Rishon-Letion123,Rishon-Letion,,55.485550002696904,0,70.42516344378569,0,20.468212155468663
Haifa123,Haifa,,0,0,18.31869645138188,86.19486699976392,41.15165641799756
Holon123,Holon,,11.691274458908275,43.4683622371945,76.7308727210289,72.37986562675847,0
Ramat-Gan123,Ramat-Gan,,42.199993809458036,0,68.27372186090842,0,85.36623475300654
Ariel123,Ariel,,20.84091079280733,0,0,51.19846058220429,0
Naharia123,Naharia,,56.611413124348516,64.51007866909829,23.788057180536455,0,0
Jerusalem123,Jerusalem,,0,0,0,0,92.06397613882928
Tel-Aviv123,Tel-Aviv,,7.736404443066931,38.972779829478455,0,24.485034048046288,51.55186158468011
Rishon-Letion123,Rishon-Letion,,55.20558490837425,0,70.23915818242585,0,19.96801223191815
Haifa123,Haifa,,0,0,17.804977561138998,86.10804226391338,40.78154104955729
Holon123,Holon,,11.135873669341663,43.112817345604526,76.58452600858254,72.20615408981985,0
Ramat-Gan123,Ramat-Gan,,41.8364717579452,0,68.07418552041099,0,85.27419849359148
Ariel123,Ariel,,20.343054885843856,0,0,50.891532661337656,0
Naharia123,Naharia,,56.338528930162035,64.28687161670268,23.30873678544549,0,0
Jerusalem123,Jerusalem,,0,0,0,0,92.01437598969696
Tel-Aviv123,Tel-Aviv,,7.159756970836099,38.5913597034127,0,24.01306551084658,51.24906071958436
Rishon-Letion123,Rishon-Letion,,54.92561981405159,0,70.05315292106602,0,19.467812308367634
Haifa123,Haifa,,0,0,17.291258670896116,86.02121752806283,40.411425681117024
Holon123,Holon,,10.580472879775051,42.757272454014554,76.43817929613618,72.03244255288122,0
Ramat-Gan123,Ramat-Gan,,41.47294970643236,0,67.87464917991356,0,85.18216223417643
Ariel123,Ariel,,19.845198978880383,0,0,50.58460474047102,0
Naharia123,Naharia,,56.06564473597555,64.06366456430708,22.829416390354524,0,0
Jerusalem123,Jerusalem,,0,0,0,0,91.96477584056464
Tel-Aviv123,Tel-Aviv,,6.583109498605268,38.209939577346944,0,23.541096973646873,50.9462598544886
Rishon-Letion123,Rishon-Letion,,54.64565471972894,0,69.86714765970618,0,18.96761238481712
Haifa123,Haifa,,0,0,16.777539780653235,85.9343927922123,40.04131031267676
Holon123,Holon,,10.02507209020844,42.40172756242458,76.29183258368982,71.8587310159426,0
Ramat-Gan123,Ramat-Gan,,41.10942765491952,0,67.67511283941613,0,85.09012597476138
Ariel123,Ariel,,19.34734307191691,0,0,50.27767681960439,0
Naharia123,Naharia,,55.79276054178907,63.84045751191146,22.35009599526356,0,0
Jerusalem123,Jerusalem,,0,0,0,0,91.91517569143232
Tel-Aviv123,Tel-Aviv,,6.006462026374436,37.82851945128119,0,23.069128436447166,50.64345898939285
Rishon-Letion123,Rishon-Letion,,54.36568962540628,0,69.68114239834634,0,18.467412461266605
Haifa123,Haifa,,0,0,16.263820890410354,85.84756805636175,39.67119494423649
Holon123,Holon,,9.469671300641828,42.04618267083461,76.14548587124347,71.68501947900397,0
Ramat-Gan123,Ramat-Gan,,40.74590560340668,0,67.4755764989187,0,84.99808971534632
Ariel123,Ariel,,18.849487164953437,0,0,49.97074889873775,0
Naharia123,Naharia,,55.51987634760259,63.617250459515844,21.870775600172593,0,0
Jerusalem123,Jerusalem,,0,0,0,0,91.86557554230001
Tel-Aviv123,Tel-Aviv,,5.429814554143604,37.44709932521543,0,22.59715989924746,50.34065812429709
Rishon-Letion123,Rishon-Letion,,54.08572453108363,0,69.4951371369865,0,17.96721253771609
Haifa123,Haifa,,0,0,15.750102000167473,85.76074332051121,39.30107957579622
Holon123,Holon,,8.914270511075216,41.69063777924464,75.9991391587971,71.51130794206534,0
Ramat-Gan123,Ramat-Gan,,40.382383551893845,0,67.27604015842127,0,84.90605345593127
Ariel123,Ariel,,18.351631257989965,0,0,49.66382097787112,0
Naharia123,Naharia,,55.24699215341611,63.39404340712023,21.391455205081627,0,0
Jerusalem123,Jerusalem,,0,0,0,0,91.81597539316769
Tel-Aviv123,Tel-Aviv,,4.853167081912773,37.06567919914968,0,22.12519136204775,50.03785725920134
Rishon-Letion123,Rishon-Letion,,53.80575943676097,0,69.30913187562666,0,17.467012614165576
Haifa123,Haifa,,0,0,15.236383109924592,85.67391858466067,38.930964207355956
Holon123,Holon,,8.358869721508604,41.33509288765467,75.85279244635075,71.33759640512672,0
Ramat-Gan123,Ramat-Gan,,40.01886150038101,0,67.07650381792384,0,84.81401719651622
Ariel123,Ariel,,17.853775351026492,0,0,49.356893057004484,0
Naharia123,Naharia,,54.97410795922963,63.170836354724614,20.91213480999066,0,0
Jerusalem123,Jerusalem,,0,0,0,0,91.76637524403537
Tel-Aviv123,Tel-Aviv,,4.276519609681941,36.68425907308392,0,21.653222824848044,49.735056394105584
Rishon-Letion123,Rishon-Letion,,53.52579434243832,0,69.12312661426682,0,16.96681269061506
Haifa123,Haifa,,0,0,14.722664219681711,85.58709384881013,38.56084883891569
Holon123,Holon,,7.803468931941992,40.979547996064696,75.70644573390439,71.16388486818809,0
Ramat-Gan123,Ramat-Gan,,39.65533944886817,0,66.8769674774264,0,84.72198093710116
Ariel123,Ariel,,17.35591944406302,0,0,49.04996513613785,0
Naharia123,Naharia,,54.701223765043146,62.947629302329,20.432814414899696,0,0
Jerusalem123,Jerusalem,,0,0,0,0,91.71677509490306
Tel-Aviv123,Tel-Aviv,,3.6998721374511088,36.30283894701817,0,21.181254287648336,49.43225552900983
Rishon-Letion123,Rishon-Letion,,53.24582924811566,0,68.93712135290698,0,16.466612767064547
Haifa123,Haifa,,0,0,14.20894532943883,85.50026911295959,38.19073347047542
Holon123,Holon,,7.248068142375379,40.624003104474724,75.56009902145803,70.99017333124947,0
Ramat-Gan123,Ramat-Gan,,39.29181739735533,0,66.67743113692897,0,84.62994467768611
Ariel123,Ariel,,16.858063537099547,0,0,48.743037215271215,0
Naharia123,Naharia,,54.428339570856664,62.72442224993338,19.95349401980873,0,0
Jerusalem123,Jerusalem,,0,0,0,0,91.66717494577074
Tel-Aviv123,Tel-Aviv,,3.1232246652202766,35.92141882095241,0,20.70928575044863,49.129454663914075
